Match_ID,Date,Time,Home_Team,Away_Team,Current_Score,Goal_Time,Scorer
4008203,"zondag,zo4 sep. 1960",15:00 uur,(7.)St-Truidense VV,SL(1.),0:1,14',István Sztáni
4008203,"zondag,zo4 sep. 1960",15:00 uur,(7.)St-Truidense VV,SL(1.),0:2,79',István Sztáni
4008204,"zondag,zo4 sep. 1960",15:00 uur,(12.)Eendracht Aalst,RAFC(8.),0:1,2',Eddy Bertels
4008204,"zondag,zo4 sep. 1960",15:00 uur,(12.)Eendracht Aalst,RAFC(8.),1:1,,
4008204,"zondag,zo4 sep. 1960",15:00 uur,(12.)Eendracht Aalst,RAFC(8.),2:1,,
4008204,"zondag,zo4 sep. 1960",15:00 uur,(12.)Eendracht Aalst,RAFC(8.),2:2,62',Eddy Bertels
4008204,"zondag,zo4 sep. 1960",15:00 uur,(12.)Eendracht Aalst,RAFC(8.),3:2,,
4008205,"zondag,zo4 sep. 1960",15:00 uur,(13.)Olymp. Charleroi,RSCA(3.),0:1,30',Paul Van Himst
4008205,"zondag,zo4 sep. 1960",15:00 uur,(13.)Olymp. Charleroi,RSCA(3.),0:2,37',Gaston De Wael
4008205,"zondag,zo4 sep. 1960",15:00 uur,(13.)Olymp. Charleroi,RSCA(3.),0:3,52',Jozsef Wölbling
4008205,"zondag,zo4 sep. 1960",15:00 uur,(13.)Olymp. Charleroi,RSCA(3.),0:4,59',Jacques Stockman
4008205,"zondag,zo4 sep. 1960",15:00 uur,(13.)Olymp. Charleroi,RSCA(3.),0:5,69',Jozsef Wölbling
4008205,"zondag,zo4 sep. 1960",15:00 uur,(13.)Olymp. Charleroi,RSCA(3.),0:6,75',Jozsef Wölbling
4008205,"zondag,zo4 sep. 1960",15:00 uur,(13.)Olymp. Charleroi,RSCA(3.),0:7,79',Paul Van Himst
4008206,"zondag,zo4 sep. 1960",15:00 uur,(4.)Beerschot AC,Vervié(15.),1:0,,
4008207,"zondag,zo4 sep. 1960",15:00 uur,(9.)Club Brugge,RUSG(14.),0:1,10',Jean-Pierre Janssens
4008207,"zondag,zo4 sep. 1960",15:00 uur,(9.)Club Brugge,RUSG(14.),1:1,,
4008207,"zondag,zo4 sep. 1960",15:00 uur,(9.)Club Brugge,RUSG(14.),1:2,36',Lucien Mertens
4008209,"zondag,zo4 sep. 1960",15:00 uur,(2.)RFC Luik,Associ(10.),0:1,27',Eric Lambert
4008209,"zondag,zo4 sep. 1960",15:00 uur,(2.)RFC Luik,Associ(10.),1:1,,
4008209,"zondag,zo4 sep. 1960",15:00 uur,(2.)RFC Luik,Associ(10.),2:1,,
4008210,"zondag,zo4 sep. 1960",15:00 uur,(6.)Waterschei THOR,Lierse(11.),1:0,,
4008210,"zondag,zo4 sep. 1960",15:00 uur,(6.)Waterschei THOR,Lierse(11.),2:0,,
4008210,"zondag,zo4 sep. 1960",15:00 uur,(6.)Waterschei THOR,Lierse(11.),3:0,,
4008210,"zondag,zo4 sep. 1960",15:00 uur,(6.)Waterschei THOR,Lierse(11.),4:0,,
4008210,"zondag,zo4 sep. 1960",15:00 uur,(6.)Waterschei THOR,Lierse(11.),5:0,,
4008211,"zondag,zo11 sep. 1960",15:00 uur,(3.)Standard Luik,Aalst(4.),1:0,,
4008211,"zondag,zo11 sep. 1960",15:00 uur,(3.)Standard Luik,Aalst(4.),2:0,,
4008211,"zondag,zo11 sep. 1960",15:00 uur,(3.)Standard Luik,Aalst(4.),3:0,,
4008212,"zondag,zo11 sep. 1960",15:00 uur,(1.)RSC Anderlecht,RFCL(5.),1:0,,
4008212,"zondag,zo11 sep. 1960",15:00 uur,(1.)RSC Anderlecht,RFCL(5.),2:0,,
4008212,"zondag,zo11 sep. 1960",15:00 uur,(1.)RSC Anderlecht,RFCL(5.),2:1,24',Victor Wégria
4008212,"zondag,zo11 sep. 1960",15:00 uur,(1.)RSC Anderlecht,RFCL(5.),2:2,52',Jean-Marie Letawe
4008212,"zondag,zo11 sep. 1960",15:00 uur,(1.)RSC Anderlecht,RFCL(5.),2:3,65',Victor Wégria
4008213,"zondag,zo11 sep. 1960",15:00 uur,(9.)Antwerp FC,DAR(7.),0:1,4',Maximilian Mayunga
4008213,"zondag,zo11 sep. 1960",15:00 uur,(9.)Antwerp FC,DAR(7.),1:1,,
4008213,"zondag,zo11 sep. 1960",15:00 uur,(9.)Antwerp FC,DAR(7.),1:2,68',André Assaka
4008213,"zondag,zo11 sep. 1960",15:00 uur,(9.)Antwerp FC,DAR(7.),1:3,71',André Assaka
4008213,"zondag,zo11 sep. 1960",15:00 uur,(9.)Antwerp FC,DAR(7.),2:3,,
4008214,"zondag,zo11 sep. 1960",15:00 uur,(10.)ARA Gent,Beers.(8.),1:0,,
4008214,"zondag,zo11 sep. 1960",15:00 uur,(10.)ARA Gent,Beers.(8.),2:0,,
4008214,"zondag,zo11 sep. 1960",15:00 uur,(10.)ARA Gent,Beers.(8.),3:0,,
4008226,"zondag,zo18 sep. 1960",15:00 uur,(1.)Waterschei THOR,RFCL(4.),0:1,65',Miklos Todor
4008443,"zaterdag,za2 sep. 1961",19:30 uur,(7.)ARA Gent,DAR(6.),1:0,,
4008443,"zaterdag,za2 sep. 1961",19:30 uur,(7.)ARA Gent,DAR(6.),1:1,28',Roland Moyson
4008443,"zaterdag,za2 sep. 1961",19:30 uur,(7.)ARA Gent,DAR(6.),2:1,,
4008443,"zaterdag,za2 sep. 1961",19:30 uur,(7.)ARA Gent,DAR(6.),2:2,83',Maximilian Mayunga
4008444,"zondag,zo3 sep. 1961",15:00 uur,(2.)Standard Luik,Beers.(9.),0:1,15',Willy Van Acker
4008444,"zondag,zo3 sep. 1961",15:00 uur,(2.)Standard Luik,Beers.(9.),1:1,,
4008445,"zondag,zo3 sep. 1961",15:00 uur,(11.)Lierse SK,Aalst(16.),1:0,,
4008445,"zondag,zo3 sep. 1961",15:00 uur,(11.)Lierse SK,Aalst(16.),1:1,17',Albert Mayama
4008445,"zondag,zo3 sep. 1961",15:00 uur,(11.)Lierse SK,Aalst(16.),1:2,27',Albert Mayama
4008445,"zondag,zo3 sep. 1961",15:00 uur,(11.)Lierse SK,Aalst(16.),1:3,72',Jozef Rens
4008445,"zondag,zo3 sep. 1961",15:00 uur,(11.)Lierse SK,Aalst(16.),2:3,,
4008446,"zondag,zo3 sep. 1961",15:00 uur,(1.)RSC Anderlecht,Waters(14.),1:0,,
4008446,"zondag,zo3 sep. 1961",15:00 uur,(1.)RSC Anderlecht,Waters(14.),2:0,,
4008446,"zondag,zo3 sep. 1961",15:00 uur,(1.)RSC Anderlecht,Waters(14.),3:0,,
4008446,"zondag,zo3 sep. 1961",15:00 uur,(1.)RSC Anderlecht,Waters(14.),4:0,,
4008446,"zondag,zo3 sep. 1961",15:00 uur,(1.)RSC Anderlecht,Waters(14.),5:0,,
4008446,"zondag,zo3 sep. 1961",15:00 uur,(1.)RSC Anderlecht,Waters(14.),5:1,73',Mathieu Bollen
4008446,"zondag,zo3 sep. 1961",15:00 uur,(1.)RSC Anderlecht,Waters(14.),6:1,,
4008447,"zondag,zo3 sep. 1961",15:00 uur,(3.)Antwerp FC,RFCL(4.),0:1,37',Miklos Todor
4008447,"zondag,zo3 sep. 1961",15:00 uur,(3.)Antwerp FC,RFCL(4.),1:1,,
4008447,"zondag,zo3 sep. 1961",15:00 uur,(3.)Antwerp FC,RFCL(4.),2:1,,
4008447,"zondag,zo3 sep. 1961",15:00 uur,(3.)Antwerp FC,RFCL(4.),3:1,,
4008448,"zondag,zo3 sep. 1961",15:00 uur,(15.)Cercle Brugge,Diest(13.),0:1,30',Hans Van Rompay
4008448,"zondag,zo3 sep. 1961",15:00 uur,(15.)Cercle Brugge,Diest(13.),1:1,,
4008448,"zondag,zo3 sep. 1961",15:00 uur,(15.)Cercle Brugge,Diest(13.),2:1,,
4008448,"zondag,zo3 sep. 1961",15:00 uur,(15.)Cercle Brugge,Diest(13.),3:1,,
4008449,"zondag,zo3 sep. 1961",15:00 uur,(10.)Union SG,FCB(5.),1:0,,
4008449,"zondag,zo3 sep. 1961",15:00 uur,(10.)Union SG,FCB(5.),1:1,51',Robert Deurwaerder
4008449,"zondag,zo3 sep. 1961",15:00 uur,(10.)Union SG,FCB(5.),1:2,80',André Tierenteyn
4008450,"zondag,zo3 sep. 1961",15:00 uur,(8.)St-Truidense VV,Olympi(12.),1:0,,
4008450,"zondag,zo3 sep. 1961",15:00 uur,(8.)St-Truidense VV,Olympi(12.),2:0,,
4008450,"zondag,zo3 sep. 1961",15:00 uur,(8.)St-Truidense VV,Olympi(12.),3:0,,
4008451,"zondag,zo10 sep. 1961",15:00 uur,(6.)Club Brugge,SL(10.),1:0,,
4008451,"zondag,zo10 sep. 1961",15:00 uur,(6.)Club Brugge,SL(10.),1:1,23',Roger Claessen
4008451,"zondag,zo10 sep. 1961",15:00 uur,(6.)Club Brugge,SL(10.),1:2,46',Fernand Dierendonck
4008451,"zondag,zo10 sep. 1961",15:00 uur,(6.)Club Brugge,SL(10.),2:2,,
4008451,"zondag,zo10 sep. 1961",15:00 uur,(6.)Club Brugge,SL(10.),3:2,,
4008453,"zondag,zo10 sep. 1961",15:00 uur,(14.)KFC Diest,RSCA(1.),0:1,57',Paul Van Himst
4008453,"zondag,zo10 sep. 1961",15:00 uur,(14.)KFC Diest,RSCA(1.),0:2,67',Jacques Stockman
4008453,"zondag,zo10 sep. 1961",15:00 uur,(14.)KFC Diest,RSCA(1.),0:3,72',Wilfried Puis
4008456,"zondag,zo10 sep. 1961",15:00 uur,(13.)RFC Luik,Cercle(3.),1:0,,
4008456,"zondag,zo10 sep. 1961",15:00 uur,(13.)RFC Luik,Cercle(3.),2:0,,
4008456,"zondag,zo10 sep. 1961",15:00 uur,(13.)RFC Luik,Cercle(3.),3:0,,
4008461,"zondag,zo17 sep. 1961",15:00 uur,(2.)Antwerp FC,RSCA(1.),0:1,7',Jacques Stockman
4008461,"zondag,zo17 sep. 1961",15:00 uur,(2.)Antwerp FC,RSCA(1.),0:2,8',Jacques Stockman
4008461,"zondag,zo17 sep. 1961",15:00 uur,(2.)Antwerp FC,RSCA(1.),1:2,,
4008461,"zondag,zo17 sep. 1961",15:00 uur,(2.)Antwerp FC,RSCA(1.),1:3,39',Jacques Stockman
4008461,"zondag,zo17 sep. 1961",15:00 uur,(2.)Antwerp FC,RSCA(1.),1:4,63',Jean-Pierre Janssens
4008683,"zaterdag,za1 sep. 1962",19:30 uur,(3.)RSC Anderlecht,Diest(11.),1:0,,
4008683,"zaterdag,za1 sep. 1962",19:30 uur,(3.)RSC Anderlecht,Diest(11.),2:0,,
4008684,"zaterdag,za1 sep. 1962",19:30 uur,(2.)Antwerp FC,Associ(4.),1:0,,
4008684,"zaterdag,za1 sep. 1962",19:30 uur,(2.)Antwerp FC,Associ(4.),1:1,10',Eric Lambert
4008684,"zaterdag,za1 sep. 1962",19:30 uur,(2.)Antwerp FC,Associ(4.),1:2,18',James Storme
4008684,"zaterdag,za1 sep. 1962",19:30 uur,(2.)Antwerp FC,Associ(4.),2:2,,
4008684,"zaterdag,za1 sep. 1962",19:30 uur,(2.)Antwerp FC,Associ(4.),2:3,58',Lucien Ghellynck
4008684,"zaterdag,za1 sep. 1962",19:30 uur,(2.)Antwerp FC,Associ(4.),3:3,,
4008684,"zaterdag,za1 sep. 1962",19:30 uur,(2.)Antwerp FC,Associ(4.),4:3,,
4008684,"zaterdag,za1 sep. 1962",19:30 uur,(2.)Antwerp FC,Associ(4.),5:3,,
4008685,"zondag,zo2 sep. 1962",15:00 uur,(5.)St-Truidense VV,SL(1.),0:1,13',Jacques Beurlet
4008685,"zondag,zo2 sep. 1962",15:00 uur,(5.)St-Truidense VV,SL(1.),1:1,,
4008685,"zondag,zo2 sep. 1962",15:00 uur,(5.)St-Truidense VV,SL(1.),1:2,52',István Sztáni
4008686,"zondag,zo2 sep. 1962",15:00 uur,(8.)Club Brugge,Beers.(10.),1:0,,
4008686,"zondag,zo2 sep. 1962",15:00 uur,(8.)Club Brugge,Beers.(10.),2:0,,
4008687,"zondag,zo2 sep. 1962",15:00 uur,(13.)Beringen FC,BerchS(14.),1:0,,
4008687,"zondag,zo2 sep. 1962",15:00 uur,(13.)Beringen FC,BerchS(14.),2:0,,
4008687,"zondag,zo2 sep. 1962",15:00 uur,(13.)Beringen FC,BerchS(14.),3:0,,
4008687,"zondag,zo2 sep. 1962",15:00 uur,(13.)Beringen FC,BerchS(14.),4:0,,
4008687,"zondag,zo2 sep. 1962",15:00 uur,(13.)Beringen FC,BerchS(14.),4:1,59',Dirk Corremans
4008687,"zondag,zo2 sep. 1962",15:00 uur,(13.)Beringen FC,BerchS(14.),5:1,,
4008687,"zondag,zo2 sep. 1962",15:00 uur,(13.)Beringen FC,BerchS(14.),5:2,85',Achiel Bevers
4008688,"zondag,zo2 sep. 1962",15:00 uur,(15.)Union SG,Cercle(12.),1:0,,
4008688,"zondag,zo2 sep. 1962",15:00 uur,(15.)Union SG,Cercle(12.),1:1,40',Johan Allemeersch
4008688,"zondag,zo2 sep. 1962",15:00 uur,(15.)Union SG,Cercle(12.),1:2,56',Eric Buyse
4008688,"zondag,zo2 sep. 1962",15:00 uur,(15.)Union SG,Cercle(12.),1:3,84',Eric Daels
4008689,"zondag,zo2 sep. 1962",15:00 uur,(16.)Olymp. Charleroi,DAR(6.),0:1,24',André Assaka
4008689,"zondag,zo2 sep. 1962",15:00 uur,(16.)Olymp. Charleroi,DAR(6.),0:2,87',André Assaka
4008690,"zondag,zo2 sep. 1962",15:00 uur,(7.)RFC Luik,Lierse(9.),1:0,,
4008690,"zondag,zo2 sep. 1962",15:00 uur,(7.)RFC Luik,Lierse(9.),2:0,,
4008690,"zondag,zo2 sep. 1962",15:00 uur,(7.)RFC Luik,Lierse(9.),3:0,,
4008690,"zondag,zo2 sep. 1962",15:00 uur,(7.)RFC Luik,Lierse(9.),4:0,,
4008690,"zondag,zo2 sep. 1962",15:00 uur,(7.)RFC Luik,Lierse(9.),5:0,,
4008691,"zaterdag,za8 sep. 1962",16:00 uur,(15.)Berchem Sport,RUSG(11.),1:0,,
4008692,"zondag,zo9 sep. 1962",15:00 uur,(8.)Standard Luik,RAFC(3.),0:1,55',Jef Van Gool
4008692,"zondag,zo9 sep. 1962",15:00 uur,(8.)Standard Luik,RAFC(3.),1:1,,
4008692,"zondag,zo9 sep. 1962",15:00 uur,(8.)Standard Luik,RAFC(3.),1:2,81',Theo van de Velde
4008693,"zondag,zo9 sep. 1962",15:00 uur,(12.)Beerschot AC,RSCA(5.),1:0,,
4008693,"zondag,zo9 sep. 1962",15:00 uur,(12.)Beerschot AC,RSCA(5.),1:1,44',Paul Van Himst
4008694,"zondag,zo9 sep. 1962",15:00 uur,(10.)ARA Gent,KBFC(2.),0:1,17',Cyriel Vanherle
4008694,"zondag,zo9 sep. 1962",15:00 uur,(10.)ARA Gent,KBFC(2.),1:1,,
4008694,"zondag,zo9 sep. 1962",15:00 uur,(10.)ARA Gent,KBFC(2.),2:1,,
4008694,"zondag,zo9 sep. 1962",15:00 uur,(10.)ARA Gent,KBFC(2.),2:2,68',Walter Snyers
4008694,"zondag,zo9 sep. 1962",15:00 uur,(10.)ARA Gent,KBFC(2.),3:2,,
4008694,"zondag,zo9 sep. 1962",15:00 uur,(10.)ARA Gent,KBFC(2.),4:2,,
4008695,"zondag,zo9 sep. 1962",15:00 uur,(4.)Cercle Brugge,STVV(9.),0:1,44',Godfried Van Den Boer
4008695,"zondag,zo9 sep. 1962",15:00 uur,(4.)Cercle Brugge,STVV(9.),1:1,,
4008695,"zondag,zo9 sep. 1962",15:00 uur,(4.)Cercle Brugge,STVV(9.),2:1,,
4008695,"zondag,zo9 sep. 1962",15:00 uur,(4.)Cercle Brugge,STVV(9.),3:1,,
4008696,"zondag,zo9 sep. 1962",15:00 uur,(16.)Lierse SK,FCB(6.),1:0,,
4008696,"zondag,zo9 sep. 1962",15:00 uur,(16.)Lierse SK,FCB(6.),2:0,,
4008697,"zondag,zo9 sep. 1962",15:00 uur,(7.)Daring Club,RFCL(1.),1:0,,
4008697,"zondag,zo9 sep. 1962",15:00 uur,(7.)Daring Club,RFCL(1.),2:0,,
4008697,"zondag,zo9 sep. 1962",15:00 uur,(7.)Daring Club,RFCL(1.),3:0,,
4008697,"zondag,zo9 sep. 1962",15:00 uur,(7.)Daring Club,RFCL(1.),3:1,62',Victor Wégria
4008698,"zondag,zo9 sep. 1962",15:00 uur,(14.)KFC Diest,Olympi(13.),1:0,,
4008698,"zondag,zo9 sep. 1962",15:00 uur,(14.)KFC Diest,Olympi(13.),2:0,,
4008698,"zondag,zo9 sep. 1962",15:00 uur,(14.)KFC Diest,Olympi(13.),3:0,,
4008699,"zondag,zo16 sep. 1962",15:00 uur,(11.)Berchem Sport,SL(9.),1:0,,
4008700,"zondag,zo16 sep. 1962",15:00 uur,(1.)Cercle Brugge,RSCA(4.),1:0,,
4008700,"zondag,zo16 sep. 1962",15:00 uur,(1.)Cercle Brugge,RSCA(4.),1:1,67',Richard Orlans
4008701,"zondag,zo16 sep. 1962",15:00 uur,(3.)Antwerp FC,Lierse(12.),0:1,2',Wim Mertens
4008701,"zondag,zo16 sep. 1962",15:00 uur,(3.)Antwerp FC,Lierse(12.),0:2,68',Alois Goossens
4008702,"zondag,zo16 sep. 1962",15:00 uur,(14.)St-Truidense VV,Beers.(13.),1:0,,
4008702,"zondag,zo16 sep. 1962",15:00 uur,(14.)St-Truidense VV,Beers.(13.),1:1,10',Henri Cirelli
4008702,"zondag,zo16 sep. 1962",15:00 uur,(14.)St-Truidense VV,Beers.(13.),2:1,,
4008702,"zondag,zo16 sep. 1962",15:00 uur,(14.)St-Truidense VV,Beers.(13.),2:2,35',Etienne Zaman
4008702,"zondag,zo16 sep. 1962",15:00 uur,(14.)St-Truidense VV,Beers.(13.),3:2,,
4008702,"zondag,zo16 sep. 1962",15:00 uur,(14.)St-Truidense VV,Beers.(13.),4:2,,
4008703,"zondag,zo16 sep. 1962",15:00 uur,(6.)Beringen FC,DAR(2.),1:0,,
4008703,"zondag,zo16 sep. 1962",15:00 uur,(6.)Beringen FC,DAR(2.),2:0,,
4008703,"zondag,zo16 sep. 1962",15:00 uur,(6.)Beringen FC,DAR(2.),3:0,,
4008703,"zondag,zo16 sep. 1962",15:00 uur,(6.)Beringen FC,DAR(2.),4:0,,
4008703,"zondag,zo16 sep. 1962",15:00 uur,(6.)Beringen FC,DAR(2.),5:0,,
4008703,"zondag,zo16 sep. 1962",15:00 uur,(6.)Beringen FC,DAR(2.),6:0,,
4008703,"zondag,zo16 sep. 1962",15:00 uur,(6.)Beringen FC,DAR(2.),6:1,78',Roland Moyson
4008703,"zondag,zo16 sep. 1962",15:00 uur,(6.)Beringen FC,DAR(2.),7:1,,
4008723,"zondag,zo7 okt. 1962",15:00 uur,(9.)Standard Luik,Associ(1.),1:0,,
4008723,"zondag,zo7 okt. 1962",15:00 uur,(9.)Standard Luik,Associ(1.),2:0,,
4008723,"zondag,zo7 okt. 1962",15:00 uur,(9.)Standard Luik,Associ(1.),3:0,,
4008723,"zondag,zo7 okt. 1962",15:00 uur,(9.)Standard Luik,Associ(1.),4:0,,
4008724,"zondag,zo7 okt. 1962",15:00 uur,(5.)RSC Anderlecht,RAFC(10.),1:0,,
4008724,"zondag,zo7 okt. 1962",15:00 uur,(5.)RSC Anderlecht,RAFC(10.),2:0,,
4008724,"zondag,zo7 okt. 1962",15:00 uur,(5.)RSC Anderlecht,RAFC(10.),3:0,,
4008724,"zondag,zo7 okt. 1962",15:00 uur,(5.)RSC Anderlecht,RAFC(10.),3:1,89',Karel Beyers
4008739,"zondag,zo28 okt. 1962",15:00 uur,(3.)RSC Anderlecht,SL(2.),1:0,,
4008739,"zondag,zo28 okt. 1962",15:00 uur,(3.)RSC Anderlecht,SL(2.),1:1,25',Léon Semmeling
4008739,"zondag,zo28 okt. 1962",15:00 uur,(3.)RSC Anderlecht,SL(2.),2:1,,
4008739,"zondag,zo28 okt. 1962",15:00 uur,(3.)RSC Anderlecht,SL(2.),3:1,,
4008739,"zondag,zo28 okt. 1962",15:00 uur,(3.)RSC Anderlecht,SL(2.),4:1,,
4008739,"zondag,zo28 okt. 1962",15:00 uur,(3.)RSC Anderlecht,SL(2.),4:2,78',Louis Pilot
4008744,"zondag,zo28 okt. 1962",15:00 uur,(8.)Club Brugge,Associ(5.),1:0,,
4008744,"zondag,zo28 okt. 1962",15:00 uur,(8.)Club Brugge,Associ(5.),1:1,30',Lucien Ghellynck
4008744,"zondag,zo28 okt. 1962",15:00 uur,(8.)Club Brugge,Associ(5.),2:1,,
4008744,"zondag,zo28 okt. 1962",15:00 uur,(8.)Club Brugge,Associ(5.),2:2,35',Eric Lambert
4008744,"zondag,zo28 okt. 1962",15:00 uur,(8.)Club Brugge,Associ(5.),3:2,,
4008744,"zondag,zo28 okt. 1962",15:00 uur,(8.)Club Brugge,Associ(5.),4:2,,
4008744,"zondag,zo28 okt. 1962",15:00 uur,(8.)Club Brugge,Associ(5.),5:2,,
4008744,"zondag,zo28 okt. 1962",15:00 uur,(8.)Club Brugge,Associ(5.),5:3,77',Eric Lambert
4008923,"zaterdag,za7 sep. 1963",20:00 uur,(6.)Antwerp FC,KVM(16.),1:0,,
4008923,"zaterdag,za7 sep. 1963",20:00 uur,(6.)Antwerp FC,KVM(16.),2:0,,
4008923,"zaterdag,za7 sep. 1963",20:00 uur,(6.)Antwerp FC,KVM(16.),2:1,84',Frans Tuyaerts
4008924,"zaterdag,za7 sep. 1963",20:00 uur,(9.)ARA Gent,DAR(11.),1:0,,
4008924,"zaterdag,za7 sep. 1963",20:00 uur,(9.)ARA Gent,DAR(11.),2:0,,
4008925,"zondag,zo8 sep. 1963",15:00 uur,(3.)Standard Luik,Diest(7.),0:1,5',Jef Van Camp
4008925,"zondag,zo8 sep. 1963",15:00 uur,(3.)Standard Luik,Diest(7.),1:1,,
4008925,"zondag,zo8 sep. 1963",15:00 uur,(3.)Standard Luik,Diest(7.),2:1,,
4008926,"zondag,zo8 sep. 1963",15:00 uur,(1.)RSC Anderlecht,BerchS(15.),1:0,,
4008926,"zondag,zo8 sep. 1963",15:00 uur,(1.)RSC Anderlecht,BerchS(15.),2:0,,
4008927,"zondag,zo8 sep. 1963",15:00 uur,(4.)Beerschot AC,Lierse(8.),1:0,,
4008928,"zondag,zo8 sep. 1963",15:00 uur,(2.)Beringen FC,RFCL(5.),1:0,,
4008928,"zondag,zo8 sep. 1963",15:00 uur,(2.)Beringen FC,RFCL(5.),1:1,26',Jean-Marie Letawe
4008928,"zondag,zo8 sep. 1963",15:00 uur,(2.)Beringen FC,RFCL(5.),2:1,,
4008928,"zondag,zo8 sep. 1963",15:00 uur,(2.)Beringen FC,RFCL(5.),2:2,70',Jean-Marie Letawe
4008928,"zondag,zo8 sep. 1963",15:00 uur,(2.)Beringen FC,RFCL(5.),,87',Gérard Sulon
4008929,"zondag,zo8 sep. 1963",15:00 uur,(10.)Cercle Brugge,KFC Tu(14.),1:0,,
4008929,"zondag,zo8 sep. 1963",15:00 uur,(10.)Cercle Brugge,KFC Tu(14.),1:1,13',Hubert Lormans
4008930,"zondag,zo8 sep. 1963",15:00 uur,(13.)St-Truidense VV,FCB(12.),1:0,,
4008930,"zondag,zo8 sep. 1963",15:00 uur,(13.)St-Truidense VV,FCB(12.),1:1,87',Antoine Van Poelvoorde
4008931,"zondag,zo15 sep. 1963",15:00 uur,(14.)Lierse SK,SL(4.),1:0,,
4008931,"zondag,zo15 sep. 1963",15:00 uur,(14.)Lierse SK,SL(4.),1:1,9',Roger Claessen
4008931,"zondag,zo15 sep. 1963",15:00 uur,(14.)Lierse SK,SL(4.),2:1,,
4008931,"zondag,zo15 sep. 1963",15:00 uur,(14.)Lierse SK,SL(4.),3:1,,
4008931,"zondag,zo15 sep. 1963",15:00 uur,(14.)Lierse SK,SL(4.),3:2,88',Roger Claessen
4008933,"zondag,zo15 sep. 1963",15:00 uur,(6.)RFC Luik,RAFC(3.),1:0,,
4008934,"zondag,zo15 sep. 1963",15:00 uur,(10.)Club Brugge,Beers.(5.),0:1,28',Fernand Van Hees
4008934,"zondag,zo15 sep. 1963",15:00 uur,(10.)Club Brugge,Beers.(5.),0:2,52',Jan Verheyen
4008934,"zondag,zo15 sep. 1963",15:00 uur,(10.)Club Brugge,Beers.(5.),0:3,62',Marcel Hermans
4008935,"zondag,zo15 sep. 1963",15:00 uur,(15.)Berchem Sport,STVV(8.),1:0,,
4008935,"zondag,zo15 sep. 1963",15:00 uur,(15.)Berchem Sport,STVV(8.),1:1,80',Théophile Lolinga
4008936,"zondag,zo15 sep. 1963",15:00 uur,(16.)Daring Club,KBFC(7.),0:1,21',Armand Peeters
4008936,"zondag,zo15 sep. 1963",15:00 uur,(16.)Daring Club,KBFC(7.),1:1,,
4008936,"zondag,zo15 sep. 1963",15:00 uur,(16.)Daring Club,KBFC(7.),1:2,40',Armand Peeters
4008936,"zondag,zo15 sep. 1963",15:00 uur,(16.)Daring Club,KBFC(7.),1:3,58',Cyriel Vanherle
4008936,"zondag,zo15 sep. 1963",15:00 uur,(16.)Daring Club,KBFC(7.),2:3,,
4008936,"zondag,zo15 sep. 1963",15:00 uur,(16.)Daring Club,KBFC(7.),3:3,,
4008938,"zondag,zo15 sep. 1963",15:00 uur,(11.)KFC Turnhout,Associ(2.),1:0,,
4008938,"zondag,zo15 sep. 1963",15:00 uur,(11.)KFC Turnhout,Associ(2.),2:0,,
4008939,"zaterdag,za21 sep. 1963",20:00 uur,(8.)ARA Gent,FCB(15.),1:0,,
4008939,"zaterdag,za21 sep. 1963",20:00 uur,(8.)ARA Gent,FCB(15.),2:0,,
4008940,"zondag,zo22 sep. 1963",15:00 uur,(12.)KV Mechelen,SL(6.),0:1,10',Roger Claessen
4008940,"zondag,zo22 sep. 1963",15:00 uur,(12.)KV Mechelen,SL(6.),0:2,43',Félix Van Bulck
4008940,"zondag,zo22 sep. 1963",15:00 uur,(12.)KV Mechelen,SL(6.),0:3,62',Roger Claessen
4008941,"zondag,zo22 sep. 1963",15:00 uur,(1.)RSC Anderlecht,Beers.(2.),0:1,6',Jan Verheyen
4008941,"zondag,zo22 sep. 1963",15:00 uur,(1.)RSC Anderlecht,Beers.(2.),1:1,,
4008942,"zondag,zo22 sep. 1963",15:00 uur,(11.)Antwerp FC,Diest(16.),1:0,,
4008948,"zondag,zo29 sep. 1963",15:00 uur,(14.)Club Brugge,RSCA(1.),0:1,3',Wilfried Puis
4008948,"zondag,zo29 sep. 1963",15:00 uur,(14.)Club Brugge,RSCA(1.),0:2,42',Jean-Pierre Janssens
4008948,"zondag,zo29 sep. 1963",15:00 uur,(14.)Club Brugge,RSCA(1.),0:3,44',Wilfried Puis
4008948,"zondag,zo29 sep. 1963",15:00 uur,(14.)Club Brugge,RSCA(1.),0:4,52',Pierre Hanon
4008948,"zondag,zo29 sep. 1963",15:00 uur,(14.)Club Brugge,RSCA(1.),0:5,80',Paul Van Himst
4008958,"zondag,zo6 okt. 1963",15:00 uur,(15.)KFC Diest,Beers.(4.),1:0,,
4008958,"zondag,zo6 okt. 1963",15:00 uur,(15.)KFC Diest,Beers.(4.),1:1,5',Etienne Zaman
4008958,"zondag,zo6 okt. 1963",15:00 uur,(15.)KFC Diest,Beers.(4.),2:1,,
4008958,"zondag,zo6 okt. 1963",15:00 uur,(15.)KFC Diest,Beers.(4.),3:1,,
4008958,"zondag,zo6 okt. 1963",15:00 uur,(15.)KFC Diest,Beers.(4.),4:1,,
4008958,"zondag,zo6 okt. 1963",15:00 uur,(15.)KFC Diest,Beers.(4.),4:2,37',Etienne Zaman
